Course,Marital status,Displaced,Tuition fees up to date,Gender,Scholarship holder,Daytime/evening attendance,Curricular units 2nd sem (grade),Curricular units 1st sem (grade),Age at enrollment,Target
12,1,1,1,0,1,1,13.6,13.6,19,0
6,1,1,1,0,0,1,15.875,16.0,19,0
10,1,1,1,0,0,1,11.5,11.8,20,0
7,1,0,1,1,0,1,14.0,0.0,25,1
15,1,0,1,1,0,1,0.0,0.0,19,1
16,2,0,1,0,1,1,16.2,16.142857142857142,34,0
12,1,1,1,0,1,1,11.785714285714286,11.785714285714286,18,0
12,1,1,1,0,1,1,13.42375,13.42375,18,0
14,1,0,1,0,0,1,14.166666666666666,12.5,20,0
12,1,1,1,0,1,1,12.464285714285714,12.464285714285714,20,0
14,1,0,1,0,0,1,0.0,10.0,28,1
9,1,1,1,0,0,1,12.4,12.6,19,0
9,2,1,1,0,0,1,12.0,10.0,34,1
17,1,0,1,0,0,0,12.333333333333334,11.6,32,0
11,1,1,1,0,0,1,13.5,12.166666666666666,19,0
14,1,1,1,0,0,1,12.666666666666666,13.6,18,0
10,1,1,1,0,1,1,12.625,11.714285714285714,20,0
15,1,1,1,1,1,1,13.0,13.5,18,0
12,1,1,1,1,1,1,13.024285714285714,13.024285714285714,20,0
11,1,1,0,1,0,1,0.0,0.0,18,1
7,1,0,1,1,1,1,18.571428571428573,17.333333333333332,18,0
14,1,0,1,1,1,1,11.5,11.0,20,0
16,1,1,1,1,0,1,12.5,13.666666666666666,19,1
10,1,0,1,1,0,1,11.833333333333334,12.833333333333334,19,0
15,1,1,1,1,0,1,11.5,12.6,20,0
12,1,1,1,1,0,1,13.771428571428572,14.333333333333334,22,0
12,1,0,1,1,0,1,14.285714285714286,14.285714285714286,19,0
4,1,0,1,1,0,1,10.0,11.75,22,1
7,1,1,1,1,0,1,17.6,14.8,20,0
4,2,0,0,1,0,1,0.0,0.0,34,1
3,2,0,1,1,0,0,0.0,10.0,24,1
14,1,1,1,1,0,1,0.0,0.0,26,1
17,1,1,1,1,0,0,11.8,12.428571428571429,22,0
9,1,0,1,1,0,1,0.0,12.333333333333334,19,1
11,1,1,0,1,0,1,0.0,0.0,19,1
2,1,0,1,1,0,1,0.0,0.0,20,0
14,1,0,1,1,0,1,13.333333333333334,12.1,21,0
15,1,1,1,0,1,1,15.0,14.714285714285714,19,0
15,1,1,1,0,0,1,12.833333333333334,12.666666666666666,18,0
4,1,0,1,0,1,1,13.3,14.384615384615383,23,0
9,1,1,1,0,1,1,12.2,13.4,18,0
12,1,1,1,0,0,1,13.314285714285717,13.314285714285717,18,0
12,1,1,1,0,0,1,11.98857142857143,11.98857142857143,19,0
9,1,1,1,0,0,1,12.88888888888889,11.545454545454543,21,0
6,1,1,1,0,1,1,13.875,16.46153846153846,18,0
15,1,1,1,0,1,1,12.833333333333334,13.666666666666666,24,0
12,1,1,1,0,0,1,13.411111111111111,12.65,18,1
12,1,1,1,0,0,1,14.65,14.37,20,0
15,1,1,0,0,1,1,10.666666666666666,12.0,18,1
11,1,0,1,0,1,1,11.0,12.0,19,1
16,1,1,1,0,0,1,11.2,12.6,19,0
10,1,0,1,0,0,1,12.333333333333334,12.166666666666666,18,0
12,1,1,1,0,1,1,13.76375,13.76375,18,0
13,1,1,1,0,1,1,12.8,12.4,19,0
12,1,1,1,0,0,1,14.333333333333334,14.333333333333334,18,0
11,1,1,0,0,0,1,0.0,10.0,19,1
12,1,1,1,0,0,1,14.622222222222224,14.69625,21,0
13,1,0,1,0,1,1,13.9125,12.855555555555556,18,0
12,1,0,1,0,0,1,13.994444444444444,13.7,18,0
8,1,0,0,0,0,1,12.0,0.0,23,1
12,1,0,1,0,0,1,13.333333333333334,13.285714285714286,18,0
8,1,1,1,0,0,1,11.0,11.5,21,1
12,1,1,1,0,1,1,11.4,11.4,19,0
10,1,0,1,0,1,1,11.333333333333334,12.333333333333334,21,0
15,1,1,1,0,0,1,12.2,12.8,18,0
6,1,1,1,0,1,1,15.0,12.0,20,0
16,1,1,1,0,1,1,13.5,13.0,18,0
5,1,1,0,0,1,1,11.0,11.833333333333334,18,1
6,1,1,1,0,0,1,13.333333333333334,14.0,18,0
15,1,1,1,0,1,1,13.5,12.333333333333334,18,0
6,1,1,1,0,1,1,12.833333333333334,12.5,24,0
2,1,1,1,0,0,1,0.0,0.0,19,0
12,1,1,1,0,0,1,15.657142857142857,15.657142857142857,18,0
5,1,0,1,0,0,1,11.333333333333334,12.166666666666666,19,0
16,1,1,1,0,0,1,0.0,0.0,19,1
15,1,0,1,0,0,1,0.0,11.75,26,1
2,1,0,0,1,0,1,0.0,0.0,19,1
7,1,0,0,1,0,1,0.0,0.0,27,1
7,1,0,1,1,0,1,0.0,13.0,18,1
12,1,1,1,1,1,1,13.331428571428573,13.331428571428573,18,0
5,1,0,1,1,0,1,0.0,0.0,28,1
2,1,1,1,1,0,1,0.0,0.0,21,0
12,1,0,1,1,0,1,13.7,13.7,19,0
14,1,0,0,1,0,1,0.0,0.0,26,1
7,1,1,1,1,0,1,13.875,13.454545454545457,20,1
12,1,1,1,1,0,1,12.2,12.2,19,0
9,1,1,1,1,0,1,11.0,10.0,21,1
14,1,0,1,1,1,1,12.857142857142858,13.0,23,0
3,1,0,1,1,0,0,14.0,12.0,29,0
12,1,0,1,1,0,1,15.028571428571428,15.028571428571428,20,0
10,1,0,1,1,0,1,11.714285714285714,12.0,18,0
15,1,1,1,1,0,1,12.4,12.0,19,0
13,1,0,0,1,0,1,11.333333333333334,13.666666666666666,23,1
2,1,0,1,1,0,1,0.0,0.0,21,1
2,1,1,1,1,1,1,0.0,0.0,18,0
5,1,1,0,1,0,1,0.0,14.0,21,1
10,1,0,1,1,0,1,0.0,0.0,22,1
13,1,1,1,1,0,1,12.583333333333334,12.375,21,0
12,1,1,0,1,0,1,0.0,0.0,32,1
4,1,1,1,1,0,1,11.076923076923077,11.421052631578949,27,0
12,1,1,1,1,0,1,13.35,13.35,18,0
5,1,1,1,1,1,1,16.0,15.0,24,0
8,1,1,1,1,0,1,0.0,10.5,22,1
8,1,1,0,1,0,1,0.0,0.0,22,1
9,1,1,1,1,0,1,11.833333333333334,13.25,19,0
7,1,1,1,1,0,1,0.0,0.0,19,1
12,1,1,1,0,1,1,13.88125,13.88125,18,0
11,1,1,1,0,0,1,12.6,11.333333333333334,18,0
2,1,1,1,0,0,1,0.0,0.0,20,1
10,1,1,1,0,0,1,13.666666666666666,12.857142857142858,19,0
15,1,1,1,0,0,1,12.5,11.6,19,0
11,1,1,1,0,1,1,11.333333333333334,11.4,18,0
5,1,0,1,0,1,1,13.77777777777778,13.571428571428571,22,0
13,2,0,1,0,0,1,12.228571428571428,11.833333333333334,31,0
16,1,0,1,0,1,1,14.142857142857142,14.428571428571429,19,0
11,1,1,1,0,1,1,12.4,12.285714285714286,18,0
6,1,0,1,0,0,1,13.8,14.4,21,0
12,1,1,1,0,1,1,15.06875,13.15,18,0
9,1,0,0,1,0,1,0.0,0.0,25,1
7,1,0,1,1,0,1,0.0,0.0,21,1
12,1,1,1,0,1,1,12.342857142857143,12.342857142857143,19,0
11,1,1,1,0,0,1,11.0,10.5,22,1
9,1,0,1,1,0,1,11.6,10.6,19,0
10,1,1,1,0,1,1,12.0,11.25,19,0
14,1,1,1,1,0,1,11.7,10.5,23,0
12,1,1,1,0,0,1,14.5125,13.457142857142856,18,0
6,1,0,1,0,0,1,12.333333333333334,12.6,20,0
6,1,0,0,0,0,1,0.0,0.0,18,1
14,1,0,1,0,0,1,13.6,13.666666666666666,18,0
9,1,1,1,0,1,1,11.8,11.6,18,0
8,1,0,1,0,0,1,12.833333333333334,12.571428571428571,24,1
16,1,1,1,0,0,1,11.4,11.8,18,1
10,1,1,1,0,1,1,11.833333333333334,11.333333333333334,19,0
11,1,1,1,0,0,1,11.5,10.666666666666666,18,0
2,1,1,1,0,1,1,0.0,0.0,19,0
6,1,0,1,0,0,1,11.5,13.333333333333334,22,0
15,1,1,1,0,1,1,12.833333333333334,13.0,21,0
12,1,1,1,0,1,1,12.90857142857143,12.90857142857143,18,0
16,1,1,1,0,0,1,10.0,12.0,20,1
5,1,1,1,0,0,1,15.833333333333334,15.333333333333334,19,0
9,1,0,0,1,0,1,14.0,13.0,26,1
14,1,1,1,0,1,1,14.333333333333334,13.0,19,0
6,1,1,1,1,0,1,12.571428571428571,11.75,18,0
14,1,0,1,1,0,1,14.25,12.5,19,0
2,1,1,1,1,0,1,12.055555555555555,11.61111111111111,25,0
11,1,1,1,1,0,1,14.666666666666666,14.0,18,0
4,1,1,0,1,0,1,0.0,0.0,26,1
17,1,0,1,1,0,0,13.833333333333334,13.8,34,0
11,1,1,0,1,0,1,0.0,0.0,18,1
2,1,0,0,1,0,1,0.0,0.0,18,1
7,1,1,1,1,1,1,12.333333333333334,12.25,18,1
4,1,0,1,1,0,1,13.666666666666666,11.5,20,1
5,1,0,1,1,0,1,12.555555555555555,12.571428571428571,25,0
8,1,0,1,1,0,1,12.166666666666666,12.0,18,1
4,1,1,1,1,0,1,12.307692307692308,12.0,19,0
2,1,1,1,1,0,1,0.0,0.0,20,1
10,1,1,1,1,1,1,11.166666666666666,12.0,20,0
9,1,1,1,1,1,1,0.0,0.0,19,1
9,1,1,0,1,0,1,0.0,0.0,20,1
14,1,0,1,1,0,1,12.5,10.5,24,1
4,1,1,1,1,0,1,12.3,12.857142857142858,20,0
7,1,0,1,1,0,1,10.0,13.0,23,1
3,1,0,1,1,0,0,12.75,12.454545454545457,21,0
7,1,1,1,1,0,1,0.0,11.0,20,1
15,1,0,1,1,1,1,14.166666666666666,15.5,18,0
11,1,1,1,1,0,1,13.666666666666666,12.333333333333334,18,0
15,1,0,1,1,1,1,12.285714285714286,11.333333333333334,18,0
15,1,1,1,1,0,1,0.0,0.0,19,1
8,1,0,1,1,0,1,12.6,12.0,19,0
17,1,1,1,1,0,0,11.5,12.5,33,1
2,1,1,1,1,0,1,13.0,13.666666666666666,21,0
4,2,0,0,1,0,1,0.0,14.5,25,1
6,1,1,1,1,1,1,0.0,13.2,20,1
6,1,1,1,1,1,1,14.8,12.166666666666666,22,1
14,1,1,1,1,1,1,14.428571428571429,15.166666666666666,21,0
11,1,0,1,0,1,1,13.4,11.166666666666666,19,0
12,1,0,1,0,1,1,10.983333333333334,10.983333333333334,26,0
10,1,1,1,0,1,1,11.5,10.75,19,0
6,1,1,0,0,1,1,14.285714285714286,13.384615384615383,20,0
3,1,0,1,1,0,0,0.0,0.0,24,1
7,1,1,1,1,0,1,14.833333333333334,13.0,20,0
4,2,0,1,1,0,1,13.5,16.11111111111111,29,0
15,1,0,1,1,0,1,11.0,11.5,20,0
8,1,1,1,1,0,1,10.5,10.75,20,1
14,1,1,1,1,1,1,13.0,11.6,24,0
12,1,0,1,1,0,1,0.0,0.0,24,1
7,1,0,1,1,0,1,14.142857142857142,13.8,23,0
13,1,1,1,1,0,1,14.6875,13.585714285714284,20,0
14,1,1,1,1,0,1,13.0,13.857142857142858,19,0
4,1,1,1,1,1,1,12.6,13.444444444444445,20,0
5,1,0,1,1,0,1,13.857142857142858,14.0,18,0
14,1,1,1,1,0,1,0.0,12.0,20,1
17,2,1,1,1,0,0,13.833333333333334,14.2,33,0
15,1,1,0,0,0,1,12.0,11.0,19,1
2,1,1,1,1,0,1,0.0,0.0,19,0
5,1,1,1,1,0,1,13.0,14.0,22,0
11,1,1,0,1,0,1,0.0,0.0,22,1
2,1,1,1,1,1,1,0.0,0.0,19,0
11,1,1,1,0,0,1,14.333333333333334,13.5,19,0
12,1,1,1,0,0,1,0.0,0.0,19,1
2,1,1,1,0,1,1,14.88888888888889,13.38888888888889,21,0
2,1,1,1,1,0,1,13.583333333333334,13.583333333333334,19,0
9,1,1,0,1,0,1,0.0,0.0,24,1
17,1,1,1,1,0,0,0.0,10.0,27,1
17,2,0,1,1,0,0,15.2,15.2,29,0
6,1,1,1,1,0,1,0.0,12.8,20,1
14,1,0,1,1,0,1,11.0,11.166666666666666,21,1
12,1,0,1,1,0,1,12.828571428571427,12.828571428571427,19,0
15,1,0,0,1,0,1,12.6,12.5,19,1
7,1,0,1,1,1,1,12.4,10.0,28,0
11,1,1,0,0,0,1,13.25,11.5,21,0
12,1,1,0,0,0,1,11.328571428571427,11.328571428571427,23,1
12,1,1,1,0,0,1,13.033333333333331,13.033333333333331,18,0
6,1,1,1,0,0,1,13.6,14.4,18,0
12,1,1,1,0,0,1,0.0,0.0,27,1
10,1,1,1,0,1,1,12.0,12.666666666666666,18,0
16,1,1,0,0,0,1,11.666666666666666,12.0,20,1
7,2,0,0,0,0,1,0.0,0.0,32,1
9,1,1,1,0,0,1,10.8,11.666666666666666,19,1
3,1,1,1,0,0,0,12.0,12.25,27,1
5,1,1,1,0,0,1,12.5,12.0,19,0
6,1,1,1,0,0,1,13.0,14.333333333333334,18,0
3,1,0,1,0,1,0,14.333333333333334,14.666666666666666,30,0
12,1,1,1,0,0,1,14.23125,12.835714285714284,21,0
7,1,1,1,1,0,1,0.0,0.0,20,1
2,1,1,1,1,0,1,0.0,0.0,19,1
12,1,1,1,1,0,1,13.24875,13.24875,18,0
9,1,1,1,0,1,1,12.4,14.0,22,0
10,1,1,1,0,1,1,12.166666666666666,13.625,19,0
12,1,1,1,0,1,1,15.61111111111111,14.85,18,0
9,1,1,1,1,0,1,11.4,10.75,21,0
4,5,0,0,0,0,1,11.75,13.0,28,1
2,1,1,1,0,0,1,0.0,0.0,22,0
6,1,1,0,0,0,1,12.0,13.0,18,1
15,1,1,1,1,1,1,14.166666666666666,13.5,21,0
17,1,0,1,0,0,0,11.0,0.0,34,1
16,1,1,1,0,1,1,11.2,12.0,21,1
15,1,1,1,0,1,1,13.0,13.0,18,0
2,1,1,1,1,0,1,0.0,0.0,20,0
11,1,1,1,1,0,1,12.0,10.5,19,1
3,1,1,1,1,0,0,12.166666666666666,12.666666666666666,22,0
4,1,0,1,1,0,1,0.0,11.0,23,1
2,1,1,1,1,0,1,0.0,0.0,19,1
2,1,1,0,1,1,1,0.0,0.0,19,1
15,1,0,1,1,1,1,16.142857142857142,15.571428571428571,18,0
10,1,1,1,1,0,1,11.8,12.0,18,1
15,1,0,1,1,0,1,11.333333333333334,11.25,19,1
2,1,1,1,1,0,1,0.0,0.0,18,0
4,1,1,1,1,0,1,13.6,12.142857142857142,19,0
4,1,0,0,1,0,1,0.0,11.5,27,1
11,1,1,1,1,0,1,13.0,13.0,20,0
12,1,1,1,1,0,1,12.8875,12.8875,18,0
5,1,1,1,1,0,1,12.571428571428571,12.833333333333334,18,0
9,1,1,1,1,0,1,12.5,10.666666666666666,18,1
12,1,1,1,0,0,1,12.28125,11.983333333333334,18,0
6,2,1,1,0,0,1,11.0,12.666666666666666,26,1
6,1,0,1,0,0,1,14.5,13.75,19,0
3,1,1,1,0,0,0,11.8,11.4,24,1
15,1,1,1,0,1,1,13.0,13.166666666666666,19,1
14,1,1,1,0,1,1,11.8,12.833333333333334,20,0
14,1,1,1,0,0,1,14.5,14.125,19,0
6,1,1,1,0,0,1,13.0,11.666666666666666,21,0
16,1,0,1,0,0,1,10.444444444444445,11.5,24,1
6,1,1,1,0,1,1,12.77777777777778,15.714285714285714,18,0
17,1,1,1,1,0,0,11.0,12.5,32,1
14,1,1,0,1,0,1,12.75,12.0,20,1
7,1,0,1,1,0,1,0.0,0.0,24,1
14,1,0,1,1,1,1,13.333333333333334,12.285714285714286,18,0
12,1,0,1,1,1,1,11.65,13.342857142857143,21,0
14,1,0,1,1,0,1,0.0,0.0,26,1
5,1,1,1,1,0,1,14.818181818181818,14.272727272727272,20,0
12,1,1,1,0,1,1,12.91111111111111,12.1375,19,0
5,1,1,1,0,0,1,14.857142857142858,14.166666666666666,18,0
12,1,1,1,0,0,1,14.655555555555557,13.528571428571428,18,0
3,1,0,1,0,0,0,11.0,12.0,20,0
11,1,1,1,0,0,1,11.0,11.4,20,1
2,1,1,1,0,0,1,0.0,0.0,21,1
2,1,1,1,0,0,1,14.5,12.916666666666666,22,0
12,1,0,1,0,1,1,14.3875,13.6375,18,0
12,1,1,1,0,0,1,12.142857142857142,12.9,18,1
12,1,1,1,0,1,1,14.36,14.36,19,0
12,1,1,1,0,0,1,14.7,14.7,18,0
13,1,1,1,0,1,1,15.0625,13.0,20,0
16,1,1,1,0,0,1,0.0,13.5,20,1
6,1,1,1,0,0,1,12.6,12.333333333333334,20,0
9,1,0,1,0,0,1,13.0,13.4,19,0
2,1,1,1,0,1,1,0.0,0.0,20,0
6,1,1,1,0,0,1,14.142857142857142,14.727272727272728,27,0
6,1,1,1,0,0,1,15.666666666666666,16.571428571428573,18,0
12,1,0,1,0,0,1,15.7425,15.145,18,0
12,1,0,1,0,1,1,15.075,13.44285714285714,18,0
6,1,0,1,0,0,1,11.75,14.166666666666666,20,0
10,1,0,1,0,1,1,12.333333333333334,11.333333333333334,20,0
12,1,1,1,0,0,1,13.76125,13.76125,18,0
5,1,0,0,0,0,1,10.0,11.6,22,1
3,1,0,1,0,1,0,13.0,12.75,22,0
6,1,0,1,0,0,1,14.0,15.307692307692308,19,0
8,1,1,0,0,0,1,12.0,13.285714285714286,21,1
12,1,1,1,0,0,1,14.077777777777778,14.757142857142856,27,0
12,1,1,1,0,0,1,12.766666666666666,12.766666666666666,18,0
11,1,0,0,0,0,1,0.0,10.4,18,1
13,1,1,1,1,0,1,0.0,0.0,19,1
6,1,0,1,1,0,1,13.4,14.25,23,0
12,1,0,1,1,0,1,0.0,11.916666666666666,28,1
14,1,1,1,1,0,1,11.6,12.0,20,1
14,1,1,1,1,0,1,12.75,11.0,21,1
5,1,1,1,1,0,1,13.0,14.166666666666666,18,0
5,1,1,1,1,0,1,15.0,14.666666666666666,22,0
6,1,1,1,1,0,1,12.285714285714286,0.0,21,0
2,1,1,1,1,0,1,0.0,0.0,19,1
7,1,0,1,1,0,1,0.0,0.0,24,1
5,1,1,0,1,0,1,0.0,0.0,19,1
12,1,1,1,1,1,1,14.022222222222222,13.7,19,0
7,1,0,1,1,0,1,0.0,0.0,31,1
14,1,1,1,1,1,1,13.285714285714286,13.333333333333334,19,0
5,1,1,1,1,0,1,12.166666666666666,11.4,22,0
6,1,0,1,1,0,1,0.0,0.0,25,1
12,1,1,1,1,0,1,0.0,16.142857142857142,18,1
12,1,1,1,1,0,1,0.0,0.0,30,1
12,1,0,1,1,1,1,15.63375,15.63375,18,0
15,1,1,1,1,0,1,14.5,13.666666666666666,18,0
15,1,0,1,1,0,1,0.0,0.0,18,1
10,1,1,1,1,0,1,11.5,12.5,18,0
14,1,0,1,1,1,1,13.0,12.285714285714286,25,0
2,1,0,1,1,0,1,0.0,0.0,18,1
13,1,0,1,1,0,1,13.125,12.95,25,1
12,1,1,1,0,0,1,12.45,12.45,19,0
12,1,1,1,0,1,1,13.38125,13.38125,20,0
12,1,1,0,0,0,1,11.34,12.16,33,1
10,1,1,1,0,1,1,12.166666666666666,12.75,18,0
12,1,1,1,0,0,1,13.3425,13.3425,19,0
12,1,1,1,0,1,1,13.03125,14.175,20,0
7,1,0,1,1,0,1,14.5,0.0,24,1
17,1,0,1,1,0,0,0.0,0.0,24,1
6,1,1,1,1,0,1,12.142857142857142,12.0,18,0
11,1,1,1,0,1,1,11.4,10.571428571428571,18,0
6,1,1,1,0,0,1,15.428571428571429,14.153846153846152,22,0
15,1,1,1,0,1,1,12.4,11.166666666666666,18,0
2,1,1,1,0,0,1,12.666666666666666,12.0,21,0
10,1,0,1,0,1,1,13.357142857142858,12.588235294117649,29,0
11,1,1,0,0,0,1,0.0,0.0,18,1
9,1,0,1,1,0,1,12.8,11.6,20,0
8,1,1,0,1,0,1,12.0,13.0,20,1
9,1,0,0,1,0,1,11.428571428571429,11.0,21,1
5,1,0,1,1,0,1,13.125,13.428571428571429,21,0
12,1,1,1,1,0,1,13.05375,13.05375,18,0
4,1,0,1,1,0,1,13.833333333333334,14.166666666666666,27,0
8,1,0,1,1,0,1,12.666666666666666,13.6,18,1
8,1,1,1,1,0,1,13.333333333333334,13.714285714285714,18,1
15,1,0,0,1,0,1,10.0,11.666666666666666,19,1
6,1,1,1,1,0,1,10.0,12.5,26,1
8,1,0,0,1,0,1,11.5,11.833333333333334,24,1
4,1,1,0,1,0,1,0.0,0.0,27,1
4,1,0,0,1,0,1,0.0,0.0,27,1
5,1,1,1,1,0,1,12.4,11.538461538461538,25,1
2,1,1,1,1,1,1,0.0,0.0,19,0
7,1,1,0,1,0,1,0.0,0.0,20,1
8,1,1,0,0,0,1,0.0,12.666666666666666,22,1
14,1,1,1,0,0,1,15.0,14.428571428571429,19,0
12,1,1,1,0,1,1,12.6,13.117142857142856,18,0
10,1,1,1,0,0,1,11.833333333333334,12.666666666666666,20,0
2,1,1,1,0,1,1,0.0,0.0,18,1
9,1,0,1,1,0,1,11.25,10.5,19,0
9,1,0,1,1,1,1,12.6,12.636363636363637,21,0
9,1,1,1,0,0,1,0.0,0.0,26,1
4,1,0,0,0,0,1,14.0,14.333333333333334,29,1
12,1,0,1,1,0,1,0.0,0.0,27,1
15,1,1,1,0,1,1,14.428571428571429,13.5,19,0
15,1,0,0,1,0,1,0.0,0.0,20,1
11,2,0,1,1,0,1,11.428571428571429,12.8,33,0
9,1,1,1,1,0,1,11.0,11.4,23,0
12,1,1,1,1,0,1,14.5,13.725714285714286,19,0
5,1,1,1,1,1,1,11.166666666666666,13.5,21,0
12,1,0,1,1,0,1,15.57,15.57,27,1
12,1,0,1,1,0,1,15.91111111111111,14.114285714285714,28,1
17,1,0,1,1,0,0,13.75,13.5,27,0
5,1,1,1,1,0,1,0.0,11.25,23,1
11,1,1,1,1,1,1,11.333333333333334,12.142857142857142,18,0
12,2,0,1,1,0,1,13.075714285714286,13.075714285714286,26,0
9,1,0,1,1,0,1,0.0,0.0,18,1
17,1,0,1,1,0,0,13.5,11.0,29,1
6,1,1,1,1,0,1,0.0,0.0,22,1
12,1,1,1,0,1,1,13.512857142857142,13.512857142857142,19,0
10,1,1,1,0,1,1,12.166666666666666,12.833333333333334,18,0
6,1,1,1,0,1,1,11.666666666666666,15.0,18,1
11,1,1,0,0,0,1,0.0,12.333333333333334,20,1
12,1,1,1,1,0,1,12.288,12.288,18,1
3,1,0,1,1,0,0,13.285714285714286,12.333333333333334,31,0
9,1,0,1,1,1,1,12.8,11.5,18,0
14,1,1,1,1,0,1,11.142857142857142,11.833333333333334,22,1
17,1,0,1,1,0,0,0.0,0.0,33,1
14,1,0,1,1,0,1,0.0,0.0,18,1
17,1,1,1,1,0,0,13.0,12.333333333333334,27,0
11,1,0,1,1,0,1,12.833333333333334,12.428571428571429,26,0
12,1,1,1,0,1,1,13.544444444444444,12.765714285714289,19,0
9,1,1,1,1,0,1,11.5,12.0,19,0
5,1,1,1,1,0,1,0.0,0.0,20,1
17,4,0,1,0,0,0,12.0,11.357142857142858,31,0
5,1,1,1,0,0,1,12.5,13.5,25,0
15,1,1,0,0,0,1,0.0,0.0,19,1
12,1,1,1,0,0,1,14.75,13.884285714285712,18,1
14,1,0,1,0,0,1,10.5,11.666666666666666,24,1
10,1,0,1,0,0,1,12.666666666666666,14.5,20,0
11,1,0,1,0,0,1,14.166666666666666,14.714285714285714,18,0
10,1,0,1,0,1,1,14.333333333333334,13.285714285714286,18,0
12,1,0,0,0,0,1,0.0,0.0,28,1
16,1,0,1,0,0,1,11.5,13.0,18,1
10,1,0,1,0,1,1,14.0,11.5,18,0
9,1,1,1,0,1,1,11.6,11.8,18,0
9,1,1,0,0,1,1,12.285714285714286,10.666666666666666,19,1
12,1,0,1,0,1,1,14.864444444444445,13.8875,19,0
10,1,0,1,0,1,1,11.5,11.4,20,0
3,2,0,1,0,0,0,12.142857142857142,12.333333333333334,34,0
12,1,1,1,0,0,1,13.427499999999998,13.427499999999998,19,0
5,1,1,1,0,0,1,15.5,15.166666666666666,24,0
15,1,1,1,0,0,1,0.0,0.0,18,1
8,1,1,1,1,0,1,0.0,10.5,19,1
9,1,0,1,1,1,1,11.0,11.8,18,0
12,1,1,1,1,0,1,12.36111111111111,13.075,19,0
8,1,1,1,1,0,1,13.0,11.6,19,1
4,1,0,1,1,0,1,12.25,13.666666666666666,19,1
12,1,0,1,1,0,1,12.68888888888889,13.492857142857144,19,0
12,1,1,0,1,0,1,0.0,0.0,23,1
7,1,0,1,1,0,1,14.8,13.285714285714286,18,1
9,1,0,1,1,0,1,11.8,12.6,19,0
4,1,1,1,1,0,1,14.666666666666666,14.0,20,0
14,4,0,0,1,0,1,0.0,0.0,34,1
5,1,1,0,0,1,1,12.875,11.833333333333334,19,0
10,1,1,0,1,0,1,12.4,11.5,22,0
5,1,0,1,1,0,1,12.333333333333334,14.166666666666666,20,0
7,2,0,1,1,0,1,0.0,0.0,30,1
11,1,1,0,1,0,1,0.0,10.5,20,1
5,1,1,1,1,0,1,13.166666666666666,11.833333333333334,18,0
8,1,0,1,1,1,1,0.0,0.0,26,1
17,1,0,1,1,0,0,12.4,12.4,26,0
9,1,0,0,1,0,1,0.0,10.5,26,1
17,1,0,0,1,0,0,0.0,0.0,31,1
2,1,1,1,1,1,1,14.333333333333334,14.583333333333334,20,0
15,1,1,1,1,0,1,12.666666666666666,11.666666666666666,19,0
14,1,1,0,1,0,1,0.0,0.0,23,1
12,1,1,1,1,1,1,0.0,13.0,20,1
12,1,0,1,1,0,1,15.011111111111113,15.66,20,0
3,1,1,1,1,0,0,0.0,0.0,29,1
15,1,1,1,1,1,1,12.75,12.166666666666666,20,0
12,1,0,1,1,0,1,13.3,13.3,24,0
12,1,1,1,1,0,1,0.0,0.0,18,1
2,1,1,0,1,1,1,0.0,0.0,18,1
12,1,0,1,1,0,1,13.55714285714286,13.55714285714286,18,0
11,1,0,1,0,0,1,0.0,0.0,19,1
2,1,1,1,1,0,1,0.0,0.0,18,0
12,1,1,1,0,0,1,12.183333333333332,12.183333333333332,19,0
4,1,1,0,1,0,1,11.0,11.833333333333334,30,1
6,1,0,1,0,0,1,14.333333333333334,15.0,18,0
2,1,1,1,0,0,1,0.0,0.0,18,0
2,1,1,1,0,0,1,0.0,0.0,18,0
12,1,1,1,0,1,1,13.435,13.435,18,0
8,1,1,1,0,0,1,0.0,13.5,18,1
2,1,1,1,0,0,1,12.176470588235292,11.5,23,0
15,1,1,0,0,0,1,11.5,12.2,18,1
2,1,1,1,0,0,1,0.0,0.0,18,0
6,1,1,1,0,0,1,14.0,14.5,21,0
15,1,0,1,0,0,1,12.666666666666666,13.333333333333334,20,0
6,1,0,1,0,0,1,12.555555555555555,12.0,24,0
8,1,1,1,0,0,1,14.0,15.125,18,0
12,1,1,1,0,0,1,13.116666666666667,13.116666666666667,18,0
15,1,1,1,0,0,1,11.666666666666666,12.833333333333334,19,0
10,1,1,1,0,1,1,14.166666666666666,13.333333333333334,20,0
12,1,1,1,0,0,1,15.6625,13.877142857142855,18,0
12,1,1,1,0,0,1,12.944285714285714,12.944285714285714,18,0
12,1,1,1,0,0,1,14.266666666666666,14.266666666666666,19,0
14,1,1,1,0,0,1,14.0,13.0,18,0
12,1,1,1,0,0,1,12.48375,12.48375,20,0
13,1,1,1,0,0,1,15.3125,13.428571428571429,18,0
3,2,0,0,0,0,0,0.0,10.666666666666666,18,1
16,1,1,1,0,0,1,12.2,15.4,18,0
12,1,1,1,0,0,1,13.45,13.45,18,0
12,1,1,1,0,1,1,12.6,12.6,18,0
12,1,1,1,0,0,1,12.9375,12.485714285714286,20,0
5,1,1,1,0,1,1,12.8,10.8,22,0
10,1,1,1,0,0,1,14.0,13.833333333333334,18,0
9,1,0,1,0,0,1,12.5,13.2,18,0
14,1,0,1,0,1,1,0.0,14.0,18,1
10,1,0,1,0,0,1,14.0,13.875,19,0
6,1,1,1,0,1,1,12.714285714285714,12.5,19,0
